smiles,QED,SA,logP,LipinskiCount
OC[C@H](OC[C@H]1CN1CCC1CC1)[C@H](CS)N1CC1,0.4518005973761791,4.310879399455667,0.46219999999999994,5
C#C[C@H]1C=CN(C=CC2=C(C)S[C@H](CC=C)N2)CCC1,0.6244178360879644,5.442071540792751,3.829100000000003,5
CC(O[C@@H]1CC[C@H](C)C1)=C1NN[C@H](c2ccsc2)[C@H]1O,0.7503458495174716,4.579193291273699,2.694600000000001,5
CC[C@H](C)CCCCCCCCCCCCCCCN,0.32345422636510174,2.376329986390669,6.4526000000000066,3
O=C(O)Nc1ccc(-c2ccc(C3CCCC3)s2)cc1,0.8185168729320783,2.171929323242896,5.162600000000004,4
C[S@H](F)c1ccc(OCC[C@H](O)[C@H](O)CCCO)cc1,0.52539986135553,4.154434944223161,1.8241999999999998,5
C[C@@H]1COCC[C@H]1CC=C=CCCC1=CCCC=CC1,0.49305906313921494,4.467065694364426,5.207100000000005,4
Nc1cn2c(n1)SC[C@H]2[C@H](O)COCCCCCCO,0.5901750155069809,3.985468301926354,1.0423,5
CCCC[C@H]1[C@@H]2C[C@@H]3N=C(N)NN3[C@H]12,0.693528233135667,5.01059097631124,0.6558999999999993,5
CC1=C(NC2CC2)S[C@H]2C[C@H]([C@@H]3CNCC[C@@H]3O)O[C@@H]12,0.7308766153267057,4.775690401185793,1.2131999999999996,5
C[C@H]1CC[C@H](CN[C@H](CO)CC[C@@H](O)CCO)C[C@@H]1O,0.41971229684842054,4.060525778440118,0.25750000000000006,5
FCCOc1cccnc1C=CCCN1CCOCC1,0.766422887834927,2.699555951845154,2.1654,5
CCNc1ccccc1CCS(=O)(=O)CCCCOC,0.6744843192905828,2.2569048063804473,2.502300000000001,5
CCCC[C@@H](C)CCCCNC[C@@H](O)c1csc(N)n1,0.548008765324354,3.290754840387894,3.344900000000001,4
O=C1N[C@H]2CCCC[C@@H]2S[C@@H](S)N2C[C@H](CO)CC[C@H]12,0.6410283387816818,4.566404571226281,1.4468999999999996,5
CSCCC(=O)NN(C)CCCC(=O)N1CCCCC1,0.6903278796303818,2.546769092094735,1.4951999999999996,5
COc1ccc(COC(=O)C2=CC=C(Cl)CC2)nc1C,0.7994058088973789,2.8201885975892402,3.284720000000002,5
C[C@@H](c1ccccc1)[C@@H](O)NCC(=O)NC[C@@H](O)CCl,0.4140880671037225,3.431484454712672,0.4139999999999994,5
CCOC[C@@H](CC=CCCN(C)O)[C@@H](O)C1CC1,0.4645162326137838,4.033082532212861,2.0674,5
CC(C)C[C@H]1CC[C@@H](OC2=CC(C3CC3)=NC2=O)CC1,0.7633440634896685,3.1073726635233054,3.8830000000000036,5
CCCN1CCC[C@H]1c1cc(CC)c2sc(C)cc2n1,0.8093874797548081,3.2406156274444005,4.714020000000005,5
Cc1noc(C)c1C#CC[C@]1(O)[C@H]2C[C@@H](C)CC[C@@]21C,0.7991110721972866,4.494369367828723,3.220240000000002,5
CCC[C@@H](C(=O)N1O[C@H](CC=[SH]C)[C@H](C)C1=S)[S@@](C)=O,0.5941811608856721,5.816579923310976,1.9271000000000003,5
C1=CO[C@H](c2ncc(NCCc3ccccc3)s2)CC1,0.895716513932787,3.383403481695411,4.162900000000003,5
C[C@@H]1CCC[C@@H](CNC[C@@H](C)C(=O)N[C@@H]2C[C@H]2CO)C1,0.6635458386770829,3.8702801640545044,1.5354,5
N=CC1CCN=C(O[C@@H]2CCN(CC3(O)CCC3)C2)C1,0.7653299246360847,4.402645629861578,1.4503699999999997,5
C[C@H]1CC[C@@H](CCN2CSC(COCCCN)=N2)NC1,0.6644098268993236,4.324190583093463,1.4498,5
CC[C@H](CC1=N[C@H](CC)[C@@H](O)CC1)NC(=O)NC(C)=O,0.7115056896162791,4.231937321845539,1.3751,5
CCC[C@@H](O)O[C@H]1CC[C@@H](SSc2ccccc2)CC1,0.5741733065925688,3.434413030767029,4.873200000000005,5
C(=N[C@H]1C[C@@H]1C1CCCCN1)C1=CCCC2=NCN=C12,0.7849761598360179,5.042156552614769,2.1611000000000002,5
Cc1ccc(N(C)NCCC[C@H]2CC[C@]3(O)C[C@H]23)cc1,0.6183080010196623,3.9264280101046483,2.877020000000001,5
O[C@@H]1CCN(Cc2cc(Oc3ccccc3)ccn2)C1,0.9265814805719862,2.452227732021358,2.4405,5
CCC1=CC[C@@H](CCC[C@@H](O)C[C@@H]2[C@H](O)[C@H]2CO)S1,0.6406307225984704,4.844236015898968,2.3063000000000002,5
CN(NCCC(=S)CS(O)(O)O)c1cc2cscc2s1,0.44738562351999556,4.216463207978849,3.8872000000000018,5
CC(C)[C@H]1C[C@H](CCSC=CC2CCCCC2)CCN1,0.6735330378526635,4.005578646753941,5.227900000000005,4
CCN1C(=NC2CC2)CN=C1N[C@H]1CCC[C@@H](OC)C1,0.8526411519012363,4.125076399092346,1.7859999999999998,5
N#CCC[C@@H]1C[C@H]1C1=C(C(=O)NC2CCCC2)COC1,0.8364923662767048,3.866546551263225,2.3118800000000004,5
NC(=O)NNC(=S)N[C@H](O)COc1ccc(Cl)cc1Cl,0.31453227663065497,3.029854763746693,0.7380000000000001,5
CCCCCCN[C@@H](C)CC[C@H](C)N1C=CC(C)(C)C1,0.5897385829371571,3.8053046655627183,4.569000000000004,5
CCc1ncc(Cl)c(CCC(=O)N2CC[C@@H]3C[C@H]3C2)n1,0.8566921337356251,3.351576803950646,2.493400000000001,5
O=C(Cc1cccs1)NCC(=O)NC1=CN=CCN=C1,0.8284458688850364,3.225168050033348,0.5195999999999996,5
CC[C@H]1CC[C@@H](CN2CCC(Cl)CC2)CC[C@@H](O)C1=O,0.8150109425666936,3.7344639701971882,2.836000000000001,5
O=C(CCNC(=O)c1ccccc1Cl)NC1=NCNS1,0.7281952343109672,2.734480167861074,1.1409999999999996,5
N=C(N)[C@H]1CN[C@@H](c2cnc(CN[C@H]3CCOC3)s2)S1,0.4710604063327868,4.673694881527236,0.6611699999999999,5
CN(C(=O)O)c1cc(C[C@]2(C)CCC[C@@H](O)O2)ccn1,0.8846661387092026,3.8449273229053755,2.0159000000000007,5
C[C@H]1CC[C@H](C[S@](C)=O)OC[C@@H]1S,0.7163437434369994,4.844822393375182,1.4784,5
C[C@@H]1CC[C@@H](CC=C=C2C=C[C@H](Cl)C[C@@H]2C)C(O)=C1O,0.5534169606541217,5.312447969227325,5.035100000000004,4
CC[S@H](C)CCN1C[C@@H]([C@H](O)[C@H]2NC(C)=NS2)[C@H]2C[C@H]21,0.5106711393953568,6.214760883762826,1.3143999999999998,5
CCN1C[S@@H](SCCN2C[C@H]2O)Oc2cc(Cl)ccc21,0.491652792269084,4.8839963877796055,2.7146000000000012,5
C=CN[C@@H]([C@H](O)N[C@H]1CC[C@H](C)C1)[C@H](C)c1ncco1,0.6657733516099856,4.7822471970215386,1.9764,5
CCOc1ccc(C=Nc2ccccc2C(=O)O)cc1,0.8445309372620405,1.9301619492375917,3.5341000000000022,5
CC(C)Oc1cc(CNC(=O)[C@@H](C)[C@@H](C)O)ccc1O,0.7428186485175398,2.9657251959757023,1.8125,5
NCN(O)[PH]1(Cc2ccccc2C(F)(F)F)CCSC1,0.506823443960292,4.166496214971858,3.1820000000000017,5
CCC=Cc1nc(NC[C@@H]2CCCC[C@@H]2C)c(OC)o1,0.8402841863298497,3.8623395569870826,4.344600000000004,5
C=CCC[C@H](C)C=CCN1CCO[C@@H](C=C(O)CC)C1,0.5430263432125096,4.240131214014267,3.697600000000003,5
N#CCC[C@H]1CCC(=O)C[C@@H]1CNC[C@H]1CCCOC1,0.8094784121882036,3.8763712741001806,2.29178,5
CC[C@@](C)(O)C(=O)NNC(=O)Cc1cccc(Cl)c1F,0.734293304869623,2.9646714062237134,1.3299999999999998,5
CC1=CC=C(C(=O)O)CCN1CCC(=O)[C@H]1CCCO1,0.8300827783717332,3.5847529322448626,1.7450999999999999,5
C[C@H]1C=C[C@H](NN=Cc2ccccc2)C2=NC=C[C@@H]2C1,0.5085272409254705,4.4016270219759175,3.159200000000001,5
NCC[C@H](N)CC(=O)NCC1CCC1,0.561605136551606,2.817988919769393,-0.03109999999999924,5
COC[C@@H]1CC(C)=CN(C)C1,0.5987369291741177,3.6479987918319736,1.4883,5
CC(=O)CCNS(C)(=O)=O,0.6113375388708988,2.198452135906283,-0.48530000000000006,5
Clc1cccc(C2=NC[C@@H](N[C@@H]3CC=CCC3)C=C2)c1,0.8406970952122562,3.8686677804139684,3.7658000000000023,5
CCSCCCC(=O)N[C@H](C)CCc1ccc(O)cc1,0.6868017246561917,2.5580878223547536,3.3628000000000013,5
O=C(OOCCC1(CO)CC1)c1ccc(CCO)nc1,0.41734282141730866,2.892784476710119,0.8674,5
C[C@@H]1CCCCC[C@H]1CCCC=NCC1CCCCC1,0.3194340903483649,3.442013803882027,6.024200000000007,4
CC(C)C=CC[C@H](S)CCN(C)CCC[C@@H]1C[C@H]1CO,0.44954407036185856,4.2864391400273565,3.617600000000003,4
C=C(C)O[C@@H]1CC(=O)[C@H](COCCCC[C@H]2CCO[C@@H]2C(=O)O)C[C@H](C)C1OCO,0.21109964350007218,4.886111541339951,2.532,4
C=C1CN2C(CS[C@H]2[C@@H]2[C@@H](C)[C@H]2N)CC1=O,0.6880878053666887,5.142823373017277,0.8520999999999996,5
N[C@@H]1C[C@@H](CCCCCCCc2nc(-c3ccc(Cl)c4c3=NCN=4)n[nH]2)CCC1=O,0.5980140200079307,4.095891260758519,2.915000000000001,5
C[C@]1([C@@H]([C@H]2CCC[C@H](O)CC2)[C@H](CCCNC(O)O)c2ccccc2)C[C@@H](O)CO1,0.238555239007019,4.6449498709479755,2.5054999999999996,5
C=C1C2=C[C@H]([C@@H]3CC[C@H](CC[C@H]4C[C@H](C)[C@@H](O)S4)C[C@H]3C3CC3)C=C[C@]2(C)C[C@@H]1O,0.5191648638486956,5.632827878892037,6.108600000000006,4
O=C(O)[C@@H]1CN[C@H](CN2CCCC[C@@H]2CN2C(=O)O[C@H](CC[C@H]3CN3)[C@H]2C(=O)O)C1,0.37422557892724345,4.667500989241448,-0.0703999999999958,5
C=C1C[C@]1(COS(O)(O)N1C=C[C@@H](N2CCC3=C(CCC3(C)C)C2=O)CC1)C(C)C,0.5653045879555613,4.934320556367125,5.122800000000005,4
C[C@H]1C[C@H]1NS(=O)(=O)N1CCC[C@@H](N)C1,0.6995407633887569,3.5390692606426333,-0.347699999999999,5
CCCCCCN[C@H](c1nccs1)[C@@H](C)Nc1c(F)ccc([C@H]2C=CN=C2)c1OC,0.42516745512120735,4.321109691571541,5.684100000000005,3
CO[C@H](CC[C@@H]1CC[C@](O)(CO)C1)C[C@@H](O)[C@@H](Cc1ccccc1)C(=O)OC(C)=O,0.3691954845088213,4.203636561072912,2.0046999999999997,4
C[C@H]1[C@@H](CCC2CCCCC2)[C@@H]2CN(CC(=O)NC3=CCCC(=O)C3=O)C[C@@H]2N1C,0.6753511679802916,4.342724445981728,2.5294999999999996,5
C[C@H]([C@H](O)[C@@H]1C=NC2=C(O)CC=CC=C2C1=O)[C@H](O)[C@@H](CO)C(=O)[C@@H](C)[C@@H](O)C=N,0.2869414053965602,5.7104020916501135,0.09407000000000004,4
CC[C@H]([C@@H]1CN2[C@@H](C[C@H](C)[C@H]3[C@@H](O)[C@@]3(F)[C@H]2C)S1)[C@H]1N[C@H](C(=O)O)[C@@H]([C@@H]2CN2C)S1,0.5365134448438809,6.243116270173017,1.6817000000000006,5
Cc1ccccc1O[P@@](=O)(O)OCCN1CCN(C[C@H](C)N2CCOS2(O)O)[C@H]1C,0.4703356580447791,4.6066518149846925,2.75572,5
CN(C1=CC[C@@H]2C[C@@]12C=CO)[C@H]1C[C@@H](N2CCO[C@@H]2NCc2ccnc(N)c2)C1,0.6081550340091743,4.991242333054104,2.1976000000000004,5
C=C1C[C@@H]2C[C@@H]2[C@@H]1C(=O)OCC(O)(C(=O)O)C(=O)O,0.3541367549805073,4.378033854594003,-0.3579000000000001,5
Cc1cc(C(=O)N[C@H]2CC[C@H](O)CC2)cc(N2C[C@@H]3CC[C@H]2CC[C@H]([C@@H](C)O)C3)c1,0.700812101678914,4.410186273783613,3.794220000000003,5
C=C(NCC[C@@H]1OS(O)(O)[C@@H]2C[C@H]12)[C@H](OC#CCCC=C1SC(=O)NC1=O)C(=O)O,0.1968161354318985,5.543933519742835,2.0105000000000004,5
C=C(C[C@H](C)Nc1onc2cc(O)ccc12)C(=CO)[C@H]1CCC[C@@H]2[C@@H](Cl)CCCN12,0.3248289446043581,4.738199921094848,5.346300000000005,4
C=CC1=CCCc2cc(CCCC)n(CC)c21,0.7064238539111891,3.266227158763634,4.366200000000004,5
CC[C@@H](C)C[C@H]1C(=O)N2CCC[C@H]2C[C@H]1C,0.7197924930032632,3.809354145687715,3.069600000000001,5
C=C(NC(=O)N1[C@H](CC2(OC(C)C)CC2)NO[C@@H]1CC)[C@]12CC3=CCC=CC[C@]31C2,0.6028705395227807,6.111819087683246,4.5130000000000035,5
CCc1ccc(C2CC=NC(=O)N2)cc1F,0.8173558050266206,3.500150007806152,2.6133000000000006,5
COC1C(=O)C2=C[C@@H](C[C@H](O)CC[C@@H](O)[C@@H]3[C@@H](O)C34CCCC4)CC[C@@H]2OC12CC2,0.5848167890273218,6.034563224558656,2.2815000000000003,5
O[C@H]1C2=CC=C(F)C=CC2S[C@@H]1n1ccnn1,0.8234035660530484,5.0238319073527435,1.6025999999999998,5
CCC[C@H]1C[C@H]([C@H](C)O)CN1[C@@H]1c2cc(N)cc(CCC[C@H](O)CC)c2NS1(=O)=O,0.43972018578518657,4.854222105502036,2.987700000000002,5
C#C[C@H]1[C@H](C)CCO[C@@H]1C(=O)O[C@H](C)[C@H](C)CC=CC[C@@H]1O[C@@H](OC)[C@@H](OC)[C@@H]1O,0.34543659885191164,5.191835195965208,2.3122,5
C[C@H]1OC[C@@H](C(=O)N(C)C)[C@@H]1[C@H]1CN(CC[C@H](Cc2ccc(F)c(F)c2)N=O)S1,0.4713113013826066,4.801964900143952,3.1041000000000016,5
C[C@H]1CC(=O)O[C@@H]2CC[C@]3(CCCCOC[C@]12O)CO[C@@H](C=CCCCC1CC1)O3,0.41151023287990557,5.700045054356766,3.8980000000000032,5
C[C@@H](F)c1cc2c(cc1N(C)CO)N(C[C@@H]1O[C@H]1CN1CCC(CN)CC1)CCO2,0.4880864300263511,4.340345332947948,1.7400000000000007,5
C[C@H]1Nc2c(ccc3c2C[C@H](CN2C[C@H](C(=O)NC(C)(C)C)C(=O)CC2=O)CC3)S1,0.7225150039279826,4.436596022584322,2.987400000000001,5
CO[C@H]1OC2C=CC(O[C@@H](OCCSC)S(=O)(=O)NC3CCC(Cl)CC3)=CC=C2S1,0.27861324799324433,5.124389495843877,3.5352000000000023,5
C[C@@H](N)C[C@@H](N)C(=O)O[C@H]1CCNCC[C@@]2(CO2)C2C=CCC[C@@H]1C2,0.39792833810461026,6.221357720174414,1.0877000000000026,5
CC(=O)CCCCN(C(C)=O)[C@H](NCCN1CCC([C@@H]2C=CCCC2)CC1)C1CC1,0.29634718152237266,3.838494050585325,3.9882000000000026,4
Nc1cccc([C@H](CNC(=O)C2CCCCC2)[C@H](O)CCOc2ccc(Cl)cc2)c1,0.5099516224770276,3.0684283281818736,4.532300000000003,5
C[C@H](c1cccc(OCCC[C@]2(C)C[C@]23CCC2(CC2)C(=O)O3)c1)n1ccnc1Cl,0.42691778741927133,4.943612590614087,5.5708000000000055,4
CC1Oc2ccccc2[C@@H]1OON(C[C@H](C)O)[C@@H]1O[C@@]12N[C@H](c1ccc(O)cc1)S2,0.34668710444243234,5.376425068564168,2.8055000000000003,5
C=CC1=C[C@H](O)C=CC([C@H](C[C@H](O)[C@H]2CCC[C@@H]2c2ccc(Cl)cc2)OCCC)=N1,0.5658430124369107,4.800699926934547,5.211500000000006,4
O=C(CS(=O)(=O)N[C@]12CC[C@](O)(S1)[C@@H]2CO)Nc1cccc(N2CC(O)CCO2)c1,0.36652557825783405,5.483148743079024,-0.4188999999999998,5
COc1cccc(F)c1C[C@@H](O)C1=NSC(N)N1,0.6999550472252379,4.073956547911447,0.6299,5
C[C@H]1SCC[C@@H]1[C@@H](CN[C@@H](CN1CC[C@@H]2C1N2[C@@H](C)C=O)C(F)F)c1ccccc1,0.4482164534641867,5.261854339925672,3.438500000000002,5
C=C(CCC)[C@@H](O)C[C@H](O)CCC=C[C@H]1C[C@@H]([C@@H]2CCCOC2=O)S(=O)(=O)C=C1C,0.39854966726727964,5.088497340023611,3.4513000000000025,5
CC[C@H](CC(=O)CN(CC)[C@H](C)C1=CC[C@@H]([C@@H](C)O)[C@@](C)(O)S1)c1cccc(Cl)c1,0.5075239030511638,4.577733028995886,5.229500000000005,4
O=C1CCN=C(O[C@H]2CCCC[C@@H]2N2CCCC2)C1,0.7673453981254919,3.770292109400094,2.1714,5
CC[C@H](NN(C)C(=O)[C@H](C)[C@H](C)CC[C@H]1C[C@H]1[C@H](C)C1=NCOC1=O)c1nnc[nH]1,0.42169147594906187,5.552056490366828,2.4986999999999995,4
C[C@@H](C=NC(=O)c1cc(N2C=CC=C(CN3CCCC3)N2O)ccc1C(=O)O)CO,0.581255982119799,4.008273806954253,2.1438000000000006,5
CCCN(CCC[C@H]1CC[C@@H](CN)C1)[C@@H]1[C@H]2CCN([C@@H](C(=O)O)[C@@H](S)CC(O)O)[C@H]21,0.21602058935925472,5.006313365978194,1.3787000000000007,4
C[C@H](C(=O)OS(O)(O)O)N1CC2=C1C[C@@H](N(C)C(=O)O)C2,0.6106287320771548,4.51656339969436,1.3986000000000005,5
C=C(C)[C@H]1ON2[C@H](N)CC(=CCC)[C@@H]2[C@@H]1O,0.6851449434053438,5.283613204071191,0.9326999999999999,5
CCN1C=CC(C[C@H]2CN2[C@@H](CCO[C@]23C[C@@]2(C=O)[C@H]3CO)C(=O)O)C2=C1NCN2,0.264161702963842,5.952869218346946,-0.3446999999999969,4
C=CC[C@@H](NC(=O)[C@@H]1C[C@@H](N)CC1=O)C1=CCC(=O)C=C1,0.5784704217232753,4.5230667383982075,0.8090999999999997,5
COC[C@@H](C(=O)NC(C)(C)CCCCC(C)=O)[C@H]1C[C@@H]2CCOCC[C@H]3SC[C@H]1[C@@H]23,0.5195833263780053,4.80244000023046,4.087500000000003,5
CCOC1=N[C@]2(OC)O[C@@]23CC[C@@H](C[C@H](Cl)O[C@@H]2C[C@@]4(C=C(C)C(=O)CC4)O2)C[C@H]13,0.46362539838637384,6.386403883899315,3.6865000000000023,5
O=C1OC(=O)N([C@@H]2CCC=CCSC2)C[C@@H]1CC(=C1OCCO1)c1ccc(O)cc1,0.44330759656093727,4.36510823688584,3.544500000000002,5
CC[C@@H]1[C@@H](N2OCCc3nc4ccccc4nc32)C[C@@H](C)[C@@]12C[C@@H](CCCO)SS2,0.6482734388998533,5.366027906576016,5.023500000000005,4
CC[C@@H]1[C@@H](CCN2C[C@H]2CN2CCCC[C@@H]2CC2C=CC=C([N+](=O)[O-])C=C2)C1(F)F,0.3124905736967316,5.176112766875578,4.499400000000004,5
C=C(CC(=O)N=C1CN(C(=O)Cc2cccc(O)c2)[C@@H](C)[C@@H]1O)C1=CO[C@H](CC)S1,0.7200218627760117,4.788056448904989,2.7811000000000012,5
C=C1C[C@H]1CCCCCNS(=O)(=O)c1ccc([C@@H]2OC[C@H](OC(=N)N)CC2=O)cc1,0.22378419750174675,4.116125957709438,2.4105700000000008,5
CC1C(SC2N(O)[C@H](C)[C@@H]3[C@@H]([C@@H]4CC[S@OH24](C)(N[C@@H](O)[C@H]5CO5)CCO4)N23)CC[C@H]1F,0.4043552988160942,6.486262511279816,1.7309999999999999,5
C[C@@H]1[C@@H](CC2(C)CC2)CCN1COC[C@@H]1CCC[C@H](F)C1,0.7207259948602832,4.510510301794428,4.389400000000004,5
O=C1NN(C[C@H]2CC[C@H](OC3CCC3)CC2)CC[C@@]12S[C@H]1CC[C@@H]3CC[C@@]2(CC1)C3,0.6736633097051979,6.463418421381277,5.0659000000000045,4
C[C@]1(C(=O)Oc2cccc(F)c2)[C@H](NC2=N[C@@H]3C=CC=CC=C3S2)[C@H]2CC=CCN21,0.4576685287691244,4.949948150147745,3.573400000000002,5
CC1(C)CC(CNC(=N)N[C@H]2CC=C([C@H](O)C(F)=C(F)F)CC2)=Nc2ccccc21,0.32232293401889756,4.653389838624359,4.471770000000004,5
C=C1C[C@]1(OO)C(=O)N1CN=C(OC)OC1,0.40693582471656714,4.788580347698818,-0.049100000000000144,5
O=C(O)CO[C@H](CO[C@H]1CC=C[C@H](NC(=S)[C@H]2C[C@@H]3[C@@H](CCO)O[C@@H]3C2)C1)C(=O)O,0.2674282076949776,5.159921707034728,0.7376000000000007,4
CO[C@H](CCN(C=O)CC1CC1)[C@H]1CC[C@@H](CCC(=O)C=O)CC1,0.40555154788559983,3.7946651516028327,2.6145000000000005,4
CO[C@H]1C[C@H](CC(=O)NC(=O)[C@H](C)c2cccc(CN)c2)[C@@H](c2ccccc2)[C@H]1C,0.7312952720362577,3.861169720082575,3.736500000000002,5
CC[C@@H](C1=COCCC1)[C@H](O[C@@H]1CO1)C1=CC=C2CN=C3N=C(C(=O)O)S[C@@H]3[C@H]2O1,0.6171773920231705,5.715189538636116,2.668100000000001,5
O[C@@H]1[C@@H]2[C@H]3O[C@H]4N2[S@H]4[C@H]3[C@]2(O)[C@@H](O)CC[C@@]12O,0.2474535294860097,7.530357176760228,-2.357199999999998,5
O=C1N[C@]2(C=CC=CC2)N1C1CCCCC1,0.7204319212466431,4.251880967432547,2.5567,5
O=C(O)[C@H]1CCC[C@@H](O[C@@H]2[C@H](O)[C@@H]3C(=O)CCC[C@H]3[C@@H]2CO)C[C@H](NS(O)(O)O)C1,0.31276929279185123,4.863836456689826,1.470300000000001,4
CC(=O)[C@@]1(O)[C@H](c2ccc(F)c(O)c2)N1CCCNN(C)[C@H]1CO[C@@]2(C1)CC21CC1,0.3360146380428826,5.812724192723676,1.7037000000000002,5
CO[C@@H]1CCC[C@@H]2CC[C@@H](C=CN[S@](C)(O)CC3=COC4=C(N)N=CC34)CC[C@@H]2C1,0.5642638238134465,5.358751283133603,4.6662000000000035,5
CN1CCN2CCN(C(=O)[C@H](O)CC(F)(F)F)C[C@@H]2C1,0.763601394002797,3.4163965070545608,-0.24209999999999954,5
C[C@@H]1C[C@]2(CCOC[C@@H]2C)O[C@@H]1[C@H]1C=NC(=O)[C@@H](C[C@]2(O)C[C@H]2C(C)(C)O)O[C@@H]1C,0.7188823459526955,6.221500368197887,2.1194999999999995,5
CCC(=O)[C@H]1CCCC[C@@H](C)[C@@H]1NC(=O)C(O)=C(N[C@@H]1CS[C@H](C(=O)O)C1)C1CC1,0.2614915098562113,4.857163568916669,3.004500000000001,5
CO[C@@H]1C[C@H](O)[C@@H]2O[C@H]2[C@@H](C)N[C@H]1CC[C@@H](C)C[C@]1(CCCCO)CC[C@@H](C)CC1,0.36373383955284216,4.933692036705057,4.045600000000003,5
Cc1nc([C@H](c2ccccn2)[C@@H](C#N)CCN2CCOCC2)c2c(c1C)CCCC2,0.7290632841174247,3.7760705711033475,3.9662200000000034,5
C[C@@H]1N([C@H]2CCN(C(=O)[C@H]3C[C@H](c4ccccc4Cl)S3)C2)C[C@H]2C(=O)C=CC[C@]12C,0.6947551227509644,4.693910879351339,4.343100000000004,5
