smiles,QED,SA,logP,LipinskiCount
CC(C)O[C@H]1C=CC(C(=O)N=C2CC=C[C@@H](C)C2)=CC1,0.7366055982123447,4.5949512689593215,3.6200000000000028,5
CC[C@@H]1CC[C@H]2C[C@H]3Nc4cc(C)ncc4[C@H]3CN2C1,0.8501484250317193,4.092595217840779,3.162020000000002,5
C=C(c1ccccc1)N(O)[C@@H]1CCN(C(C)(C)C)[C@@H]1O,0.8329442325252281,3.7869503532084057,2.5397000000000007,5
CC(=O)NCC1=CC(COC2=CCN(C)C=C2)NCC1,0.7289611903021985,4.227212388578003,0.7703999999999995,5
CC(C)=Nc1cc(O[C@H](C)[C@H]2CC[C@@H](C)CC2)ccn1,0.7399019560395812,3.3102010091679386,4.787500000000004,5
CCCCCCN[C@H]1CC[C@@H]([C@@H]2CCOC[C@H]2O)NC1,0.622639395545135,3.802415642243963,1.6742999999999995,5
CC1=N[C@H](N)C=C1CNCC(C)(C)C1=NC(CN)=NC1,0.6409757685961208,4.75540460057653,0.09970000000000179,5
CCN[C@@H]1CNC[C@]12Cc1sc(C3=CCC=N3)cc1N2,0.7954094841029952,5.389420655766183,1.8516,5
CCCCCNCCC[C@H]1CCc2c(C)cccc2N1,0.69133046525991,2.895472977716631,4.2817200000000035,5
COC(C)Nc1cnc2c(c1)C[C@@H]1CC(N)=CC[C@H]1C2,0.8305271981645039,4.4328717348010045,2.4533000000000005,5
CC[C@@H]1CCc2cc(C3CCN(C)CC3)nc(OC)c21,0.8450329430421568,3.2471257489018894,3.3392000000000026,5
c1ccc2nc3c(cc2c1)NC[C@@]12CCCC[C@H]1N2C3,0.7415764785895778,4.420865777380282,3.157300000000001,5
O=C1C[C@@]23CC[C@@H](CNCC4CC4)OC[C@@H]2[C@@H]1C[C@H]3O,0.8095170748455813,5.091293110149861,1.1211999999999993,5
C=C1C=C(CN(C)C(=O)C[C@H]2CCCCN2)C=CC1=O,0.7922032434895577,3.682951833343763,1.5984999999999998,5
Cc1cccc(C[C@@H]2C[C@@H]3C(=O)OCCC[C@H]3[C@@H]2C)c1,0.7661786227954633,3.6071884329741035,3.762920000000003,5
CC(C)CN1CCC(NCC(=O)N2CCCCC2)CC1,0.8331229642718753,2.0918340140149194,1.7088999999999996,5
CCCC[C@@H]1[C@H]2OC3=CC=C(C)CC=C3[C@H]2CN1CC,0.7657449283689953,4.626696026298981,4.056000000000004,5
CN1CCC2=CC=C(C(=N)c3cccnc3)CN2CC1,0.8332771975334604,3.187348951890111,1.91087,5
C=C[C@@H](CO)[C@H](C)N1CCC2CC(N)=C(C)C=C2[C@@H]1C,0.775462685598403,4.898905032164387,2.4426000000000005,5
CCc1cccc(C2=NC=C(C)N(C(C)C)C(=O)N2)c1,0.9004444618933087,2.8764475436431862,3.2905000000000015,5
C[C@]1([C@@H]2CCN[C@@H](CCN)C2)CC2=C(C=CCC=C2)N1,0.738862212541052,4.883831751553762,2.2256,5
C[C@H](C(C)(C)C)[C@@](C)(O)c1ccc(N2CCCC2)cn1,0.9165547895620526,3.333886250644303,3.571500000000002,5
N=C1N=Cc2c3cc(NC4CCCCC4)ccc3cn21,0.8569434782997309,3.1585841135139923,3.6012700000000013,5
CN1C=CC2=C[C@H]3CC([C@@H]4[C@H]5CCCCN54)C[C@H]3CN21,0.6781693585774601,5.069223902947032,2.4391000000000007,5
C1=NC([C@H]2C[C@H]([C@H]3CCN3CC3CCCCC3)N2)=CC1,0.8526563433667704,4.2692648316238975,2.7299000000000007,5
CC[C@H]1C[C@@H](c2cn(-c3cc(C)ccn3)nn2)CCN1,0.9296773443456537,3.624322413332191,2.2163199999999996,5
C=CN(C)[C@@H](C)c1cc(Oc2ccc(C)cc2)ncn1,0.828956526007983,3.1753913937833236,3.7136200000000024,5
Cc1nc2c(cc1Cl)[C@H]1CCCN(CC(C)C)C[C@H]1C2,0.8173284908112539,3.4354397304977837,4.051120000000004,5
O=C(O)C1=CN(C(=O)Cc2ccc3occn23)CC=C1,0.9170137330450302,3.8382105322335427,1.4417,5
O[C@]1(OCCc2cc(Cl)ccn2)CN1C1CCCCC1,0.6699825851483344,3.684868301926354,2.5885000000000007,5
COC1=NCCN2[C@H](CC1)[C@H]1Nc3c(C)cccc3[C@H]12,0.7867378413565774,4.318082679935726,2.3531200000000005,5
CCCc1ccc(O[C@@H]2CCCN([C@H](C)CC)C2)cc1,0.7680232853809315,2.763963038768459,4.280800000000004,5
Fc1ccc(OC2CCN(C3CCCC3)CC2)c(F)c1,0.8363425274921765,2.0864794558688917,3.750600000000003,5
C[C@@H]1[C@H](N(C)C)CCN1C1=CC=C2C=CC=CC=C2C1,0.7581284497971699,4.3975687067846545,3.2772000000000023,5
C[C@H]1CCN(CCC[C@@H]2Nc3ccccc3O2)C(=O)N1,0.8868930767057511,3.6565266573640205,2.4010000000000007,5
CN1CCC[C@@H]1CCN1C=C(c2cccnc2)NCC1,0.9049820871421527,3.42444129134339,1.7694999999999992,5
CC[C@H]1CC[C@H]([C@@H]2[C@H]3C[C@H](C)[C@@H](C(C)=O)[C@H](N)N32)CC1,0.8075022329385081,4.441065249397192,2.785400000000001,5
COc1ccc([C@@]2(O)C[C@@]2(C)CN2CCCCC2)nc1,0.9152626547142971,3.5557589901854634,2.1737,5
COc1cc(CNN2CCc3cccnc32)ccc1O,0.8886704296613034,2.4988370155505883,1.8630999999999998,5
CC[C@H]1CCO[C@@H](C2=C[C@@H](N3CCOCC3)N=N2)[C@@H]1O,0.8430371027372792,4.725245085214784,1.1703999999999999,5
CCCN1C[C@@H](C)NC(=O)N(Cc2cccc(Cl)c2)C1,0.9268886852588256,2.9822746355415664,2.9232000000000014,5
Cc1ccc2c(c1C)C[C@H](N1CCc3cccnc31)C2,0.7858852907910105,2.98132151883069,3.228340000000002,5
O=C(NCc1ccccc1)[C@@H]1NC[C@@H](c2cccs2)S1,0.9124077042114492,3.449565824742521,2.7681000000000004,5
CC[C@H]1CC[C@@H]2CCN(C[C@H]3OCN4C[C@@H](C)CCC[C@@H]4C3=O)CCCN2C(=O)C1,0.7040672200381023,4.242979520747028,2.9055000000000017,5
CCC(=N)[C@H]1C(=O)N2[C@H]1CCCC[C@H]2[C@H]1CC[C@@]2(CN1)C[C@@H]2c1ccccc1C#N,0.5882676541190053,5.229366697523443,3.9833500000000024,5
CC[C@@]1(C)[C@H]2CCN3[C@@H]4[C@H](CCN(Cc5cncc(C)c5C)[C@@H]43)[C@H]2C(=O)NC1(C)C,0.7752021444151265,5.117663134282179,3.4914400000000017,5
C#C[C@@H]1[C@@H](N2CC3=C(C=CC=CC3)C2(C)C)CCN1[C@H]1C[C@]23CCC[C@H](C2)[C@@H]2[C@H]1[C@@H]23,0.6148350679091689,6.915211811591214,4.794100000000005,5
C=C1[C@@H](N[C@@H](C)C[C@H]2CCC(C)(C)NC2)NC=C2CC=C[C@H]3C(F)=CCN=C3O[C@@H]12,0.6138121490148685,5.71975875046396,3.729000000000001,5
C[C@H](NC(=O)CC1(C)CCNCC1)N1CC#CN2CC=C3NCCCC3=C2CCC1,0.6189318330128601,5.184841447786457,2.1220999999999997,5
C[C@H](CCC(F)(F)F)N1CCN2C[C@H](NCCO[C@H]3C(C)(C)C[C@H]4C[C@]43C)S[C@H]2C1,0.5618656995593442,5.224653339301026,4.164900000000004,5
CN1CC[C@@H]2C[C@H]3C[C@H]4N[C@@H]5C=CC(CC6CC6)CN=C5O[C@@H]4CCN3[C@H](O)[C@H]2C1,0.675641151951,5.492125464906168,1.8510000000000004,5
Cc1ccc([C@H]2C[C@H]2CN[C@H]2CN(CC[C@@]34C[C@@H](O)CC[C@H]3C4)[C@H]3N=CC=C23)cc1,0.727969041937452,5.0341760776641,3.650420000000003,5
CC1=C[C@H]2C[C@@](C)([C@H]3C[C@H](C(C)[C@@H]4CCC[C@]5(C)[C@H](O)[C@]45C)CN3)C[C@]23C[C@@H]3C1=O,0.7051793845637545,6.297635103282342,4.739400000000005,5
CN1c2ccccc2O[C@H]2C[C@@H]3CCC4[C@@H](C(=O)NC(=O)O)[C@@]45N3[C@@]5(O)CC[C@@]21C,0.6032833856171446,5.69244530354057,1.772,5
C[C@]12CCCCC[C@@]1(O)CCN([C@@H]1Cc3ncc(C(F)(F)F)c(F)c3[C@H]3C[C@H]31)CC2,0.6376357100358621,4.768544445357302,5.065000000000006,4
CC[C@]1(C)c2ccncc2C[C@H]2NC3=NCc4nc5ccccc5c(c43)CCCN21,0.6758842743929521,4.649709155647012,3.935400000000003,5
C[C@@]1(c2ccc3c(c2)=NCN=3)CC2=NC3=NC3[C@H]([C@@H]3CCCC[C@H]3F)[C@H]2[C@H]2C[C@H]2N1,0.8074574600848987,5.775101423430403,2.4899000000000004,5
C[C@H]1[C@@H]2C[C@H]([C@@H](C)N3CC[C@@H]([C@]4(O)C[C@@]45Nc4cnccc45)C3)C[C@@H](C)[C@H]1[C@H]1C[C@@H]21,0.7915947720076152,6.580958741571467,4.111900000000003,5
C[C@@]12CC[C@@H]3[C@@H](CC[C@@H]4[C@H]3[C@]43CCc4cc(C#N)ccc43)CN1Cc1cccnc12,0.6346255920413602,5.207642396824143,4.934280000000005,5
C=C1[C@H](C(=O)N2CCN3CCC2CC3)NN[C@@H]1[C@@H]1CC[C@@]2(NC1)O[C@@]21C=CC=CC1,0.45848666424717066,6.754458923961602,0.6752000000000024,5
CC1=C[C@@H]2[C@@H]3C[C@H]1[C@@H]1[C@H]([C@H]23)[C@@H]1N1C=C[C@@H]2[C@H]1CC[C@@H]2N1CC[C@H]2C(C1)[C@@H]2CCCN,0.7076736759520008,6.427635987275143,3.726300000000003,5
CC[C@@H]1CC[C@]2(C)C[C@H]2C[C@H]1N[C@H]1C=C[C@H]2O[C@H](C[C@H]3NCC[C@@H]4CCC[C@@H]43)C[C@@H]12,0.6192426214114958,5.530366072720216,5.061300000000005,4
CC(C)N1CCO[C@]2(CC=CN3C=C(c4ccnc5c(N)cccc45)OCC[C@@H]32)C1,0.7690992783377274,4.759217673852945,3.603100000000003,5
CO[C@H]1CC[C@H]2[C@@H](C[C@@H]3[C@H]4C(=O)N(c5ccccc5N)[C@@H]3O[C@@H]([C@@H](C)O)[C@@H]24)[C@@H]1CO,0.6445096981167441,5.876834459950001,1.6230999999999995,5
CC[C@@]1(C)CN2C(CC3(CC3)[C@@H](c3ccc(N[C@H]4C[C@@H]5[C@@H]6C[C@H]4C[C@@H]65)cc3)[C@@H]2C)O1,0.7016054719388432,6.473105338641591,5.626000000000006,4
C=C1C[C@]2(C)C[C@]12C1=NC=C[C@H](N2CCCN(C(O)(O)[C@@H]3NNCS3)CC2)C(=O)N1,0.2981253964362876,5.746476844171774,-0.4759999999999971,5
C[C@H]1CC=N[C@H](C2CC2)[C@H]1N1CC[C@@H]2[C@H]3NC=CCCNCCCCN3C[C@H]2N1C,0.7260646545704603,5.797825318213099,2.3000000000000016,5
CCN1NCC[C@@H]2[C@@H]3CCN[C@H]([C@H]4[C@H](C)[C@@H]4O[C@@H]4C[C@@H](F)C(F)=CC4=O)[C@H]3NN[C@H]21,0.5307861255834087,6.135534673726502,0.7974000000000026,5
C[C@H]1ONC[C@H]1Cc1ccccc1[C@H]1C[C@@H]1N1CC2=CC3=NC=NC3=NC2[C@H]2C[C@H]21,0.8434058848593315,5.677413669005341,2.5186,5
CCC1=C2CC[C@]3([C@H]4CC(ON)C([C@@]56CCCC[C@@H]5[C@H]6C)CCO4)C[C@H]3[C@@H]2NCN1,0.6086898137227106,5.792742998255432,3.8499000000000017,5
C[C@H]([C@H]1N[C@H]2CNC(=O)N2[C@@H]1[C@@H](C)O)N1C[C@@H](N2CC[C@H]3CC(C)(C)[C@@H]3C2)[C@H]2C[C@H]21,0.6337744217552616,5.714997970429799,0.888100000000004,5
CC1=C2N=C3[C@@H]4C[C@@H]4[C@@H]4[C@H](C)C[C@]5(C)CC[C@]5(C)CCC[C@H]4N3CCC2=CC=CC1,0.42848521415208873,5.79251887455516,6.901900000000008,4
CCCN(CC[C@H](C)CC)C(=O)[C@H](C)C1O[C@@H]1[C@H](C)C1=C2C=CC=CN=C2CC=N1,0.47744043030410155,5.0774158739287305,4.953900000000005,5
CC1(C)C2=CN=C(c3ncnc(C(F)F)c3F)N[C@H]2CC[C@H]2CCCCCN21,0.8260858832560236,4.386312534157659,3.9726000000000026,5
O[C@]1([C@]23CCC[C@H]2C3)N2[C@@H]3CCN(CNc4nccc5ccccc45)C[C@@H]3[C@H]3C[C@]321,0.769154008107526,5.455404502207072,3.261400000000002,5
CC1OC[C@H](n2ccc3cccnc32)[C@H]2N=C[C@H]([C@H](O)C(=O)N3CCCCC3=O)N12,0.8067722616535594,4.858036944718406,0.9346999999999996,5
CC[C@]1(C)CN(C)[C@H](CCC(=O)CN2CCc3ccc(C(F)(F)F)cc3C2)[C@]1(C)O,0.7495851372019843,4.098003251499986,3.8941000000000034,5
C=C1C(N2CCc3cnc(=O)c(CC)cc3C2)=CC=C1[C@@]12C[C@@H]1CCCCON2C,0.7696444365248829,4.561422067001194,3.5484000000000027,5
Cc1nn2ccc([C@@]3(C)CCN4CC[C@@H](c5ccccc5)[C@H]4CCCO3)cc2c1C,0.5871420108451976,4.341995977591758,5.2249400000000055,4
C=C1C(=O)N(C)CC[C@@H]1[C@@]12C[C@@H]1CCC[C@@H]2C,0.6377294872887527,4.382505573114324,2.8472000000000017,5
C=C1[C@@H](CC)C(=O)NC(C)(C)[C@@H]1C[C@]1(O)N[C@]12C[C@@H]1CCC3=CC=CC=CN3[C@H]1C2,0.4936020923435692,6.209725488732236,3.355900000000002,5
O=C1C=CCC2=C1C1(CC1)C(c1ccc([C@H](O)[C@@]34OCC[C@@H]5C[C@@H]5C[C@@H]3O4)cc1)=C2,0.767620094108219,5.436426845568058,4.264400000000003,5
CC[C@H]1CC=C=C[C@H]2C[C@@H]3C[C@@H](N[C@@H]4CCc5cnccc54)[C@@H](C)[C@@H](CC[C@@H]2N1)O3,0.7258182733453222,6.187346587307977,4.4726000000000035,5
CO[C@@H]1[C@@H]2[C@H]([C@@H](C)N3CC[C@@H]4[C@H]3CC[C@H]4n3ncc4c3=CC(N)N=4)OCC(=O)[C@@]21C,0.7228293006369274,5.807869869842263,-0.3854999999999964,5
C[C@@]1(F)[C@@H]2CCN(c3nc4ccc5nncc-5cc4[nH]3)CCC2=C2CC=CCC[C@@H]21,0.5765852109818568,4.367857622129355,5.068800000000005,4
C[C@H]1CCN2C[C@@H]2C[C@@H]2CC[C@H]3Cc4c(ncc5cc([N+](=O)[O-])ccc45)CN3C[C@@H]21,0.4067809531809333,4.362134979389231,4.010000000000003,5
CCC1=C([C@@H](C)c2nccc(N(C)C)c2F)ON2C[C@H]3C[C@@]34[C@@H](C=CC12)C4(C)C,0.6757190097419649,5.74681606989486,4.902200000000005,5
Cc1ccccc1[C@H](C)N1CCC2=C1CNC([C@H]1NCc3ccccc3NC1=N)=N2,0.6358011067933133,4.253533701076822,3.5361900000000013,5
CC(C)CC1=C(ON)CCC[C@@H]1OCC[C@H]1CC[C@]2(C)CC[C@]3(C)CCC[C@@H](O1)[C@@H]32,0.492677501651046,5.0002324048846285,6.290200000000007,4
Cc1ccc2c3c1SC[C@H]3N1C[C@H]3CN4C5CCC=C(O)C=C5C[C@H]4CC3[C@@H]1CC2,0.6379843643298504,5.217983906324364,5.013320000000005,4
CC(C)(C)[C@H]1CC[C@H]2[C@H]3[C@@H]1CC[C@@]32N1CCC2=C(C1)N=c1c2cc2c(c1O)N=CC=2,0.7783296133226006,5.474615835594971,3.789500000000003,5
OC[C@H]([C@H]1C=CC=CN=C1)N1CCc2nc(CN3CC[C@@H](F)C(F)(F)C3)ccc2N1,0.7653512520854912,5.00271237493469,2.5771000000000006,5
C=C1N[C@@H]2C[C@@H]3[C@H](C(=C)[C@@](C(=O)O)(C4CC4)[C@H]3C)[C@H](N)[C@@H]2C[C@H]1c1cccc(F)c1,0.6573584329848866,5.246620133988138,4.051400000000003,5
Cc1cc2c(cc1C)[C@H](C=O)[C@H]([C@@H]1CC[C@@H]3N[C@H]4C=C(O)C=C[C@H](C)[C@@H]4[C@@H]3C1)CN2,0.6259330308525521,5.234833163455084,4.648340000000003,5
C[C@H]1[C@]23[C@@H]4CC[C@@]5(CN4[C@]12C[C@@]1(c2cccc(O)c2)C[C@H]13)NN[C@H]1CCCCC[C@@H]15,0.666769915422392,5.9879136421190875,3.7020000000000026,5
OC1=C[C@@H]2C=CN([C@]34C=CN(CCC[C@H]5C[C@@H]6[C@@H]7CC[C@H]5CC[C@@H]76)[C@H]3C4)C=C2C=C1,0.6557848874326416,6.636647279988061,5.520400000000006,4
C=C1NC(=O)N[C@H](C)C[C@@H]1CCCN(CCN(C)C)[C@@H]1CN[C@@H]2CCCCCC[C@@H]12,0.5655977130550426,4.618378659966222,3.162300000000002,5
CO[C@@H]1CC[C@@H](OCc2ccc(F)c(C(F)F)c2)CC[C@H]1O[C@H]1C=CC(C)=NC1=O,0.6017834733823475,4.38382370907158,4.548600000000004,5
C[C@@H]1CCN2CC[C@@]1([C@@H]1C(O)=CCc3c1nnc1cc(-c4ccccn4)ccc31)C2,0.6883659676711839,5.04592346835375,4.505300000000004,5
C[C@H](N[C@@H]1C[C@H]2CCC3=C=CCC=C=C[C@@H]3[C@H](C2)C1)C(C#N)[C@H]1C[C@H]2CO[C@]1(C)C2,0.6458740716890734,7.397395895505834,5.310780000000006,4
C=C([C@H](C)N[C@@H]1C(C)CCCCC[C@@H]1C)N(CC)[C@]12C[C@H]3Nc4ccccc4[C@@]31C2,0.634815630836947,5.37300613542015,5.683300000000005,4
CNc1c(C2CC=C(OC)CN(C)C2)c(C)c(C)n1Cc1ccc2ncccc2c1,0.6697418545793942,3.548403167005967,4.692540000000005,5
C=C1N[C@@H]([C@H](O)[C@H]2CCCCN2CC)CC[C@H](n2cc(C(C)(C)CC)cn2)[C@@H]2C[C@@H]12,0.7306711361507507,4.919418571659031,4.2489000000000035,5
C[C@@H]1COC[C@@H](O)[C@@H]2[C@H]3OCC[C@H]4[C@H](CN3C(=O)N21)[C@H]4N1Cc2ccccc2C1=O,0.739533751134354,4.77579451562149,0.8892000000000002,5
C=C1[C@H]2C(=O)C=CN=C3[C@H]2C(=NC[C@@H]3N2COc3ccccc3C2)OCCC[C@H]1C,0.6721329192920347,5.260168992950393,3.391700000000002,5
C[C@H]1NC2=CC=C3C=C4N(CCC[C@@]4(C)[C@H]4CC[C@@H]5CCCC[C@H]54)C[C@H]3CN2[C@H]1C,0.6376786973725639,5.041545049209794,5.282200000000006,4
C=C[C@@H]1CCO[C@H]2[C@H]1CCC[C@]21C[C@@H]1C[C@H]1[C@H](C)CCCc2cc(C)ccc2[C@@H]1C,0.47287791146450825,5.33382183050198,7.4747200000000085,4
Cc1cc(F)c2c(c1F)CN2[C@@H]1C[C@@H](O)[C@@H]([C@H]2CNO[C@H](C3(NC(C)C)CC3)C2)O1,0.6765127255746856,5.190116635215636,2.5094200000000004,5
C[C@@H]1N[C@@H]2C(NCCn3cnc4cc(F)ccc43)=NC=NC2[C@@]12CCCC[C@@H]1CN12,0.7604730320449141,5.391393445775192,1.9312999999999996,5
C=C[C@@]1([C@H](C)[C@H]2CC[C@@H]3C[C@@]32C)CC[C@H]([C@@]23C=CCC4=C(C=CC=C(F)C4)[C@@H]2C3)O1,0.44718075353890924,5.923331818616612,7.238600000000007,4
CC1(C)C([C@@H]2CC[C@@H]3[C@H]4CC5=C(CC=C(N)C=C5)N[C@@H]4CN[C@@H]32)=Cc2ccccc21,0.6562465380977057,5.183919000112892,4.393900000000004,5
O=c1ccn2c(nc3c(C[C@@H]4C[C@@]45CCCC4=C(C=CCC=C4)O5)c(O)ccc32)[nH]1,0.6759909994978996,5.091319645157503,4.153300000000002,5
