smiles,QED,SA,logP,LipinskiCount
C[C@@H]1CC[C@H]2[C@H]([C@@H]3C[C@H]3N)NC(=O)[C@@H](O)[C@H]2[C@@H]1[C@@H](O)S,0.35794354382245747,5.348475156784762,-0.2803999999999998,5
CC1(C)OC2=CCCCC2[C@H]1N1C[C@H](CC#N)CC1=O,0.7774551009477613,4.543885398768616,2.609980000000001,5
NC(=O)c1[nH]c(=O)n(C2CC2)c1C(=O)c1ccccc1,0.8060416169370642,2.3928643268599696,0.8411999999999994,5
C[C@@H]1C(=O)C2C(N)N[C@H](C)N2[C@H]1Cc1ccccc1F,0.8416273789682353,4.47953556864991,0.8601999999999996,5
C[C@]1(CCO)SC(OOC[C@@H]2CO2)=Nc2s[nH]c(=O)c21,0.4795731450181,5.080644675552729,1.1153000000000002,5
CC(C)[C@@H](O)[C@H](O[P@@](C)(=O)O)[C@@H](C#N)Nc1nccs1,0.6545279819491752,4.537608080059888,1.6644799999999993,5
CC(=O)N[C@@H]1[C@@]2(Cc3ccccc3)[C@@H](C(C)=O)[SH]12(O)O,0.5001052455752595,4.534352706460925,1.4334999999999998,5
O[C@]12CCCC[C@H](C1)N1C2=CC=CC1[C@H]1C=CCCC1,0.7373277167020259,5.179115426574141,3.544400000000002,5
C#CC(=O)Nc1c(C(C)=O)cc(F)c(F)c1[C@H](O)CN,0.5604966456764274,3.6465451976717427,0.7312000000000001,5
C[C@H]1CCc2cc3c(cc2[C@@]12O[C@@H]2C)[C@H](CO)C(=O)O3,0.48238300259363404,4.885285305880949,1.8778,5
COC1=N[C@H](C)C=C2C1N(C)C(=O)N2CCS(O)(O)O,0.7279882957591267,4.625152772173089,1.2769000000000004,5
O=C1C=CC(F)=C(NC2=NCC=CC3=C2NCC=N3)C1,0.7519956949947003,4.390524813959077,1.1400000000000001,5
CC[C@@H](C)N1c2cccc(O)c2[C@H]([C@@H](CC)NC)[C@@H]1C,0.8640031373737043,4.098666570625925,3.480800000000002,5
C=C[C@H]1SC2=CCCCC2N=C1NC(=O)C1CCCC1,0.7916467304663428,4.268130370891871,3.429100000000002,5
CNN[C@H]1ON1c1nncnc1[C@@H]1C[C@H]2C[C@@H](O)C[C@@H]21,0.500922158324238,5.258379595657384,-0.4947999999999999,5
COC(=O)N[C@H]1CO[C@H](C)CCc2c1ccc(O)c2O,0.6836352496965642,3.45192312710118,1.8461999999999998,5
CC(C)C1=CC=C(OCC(=O)O)CC[C@@H]1C(=O)[C@H](C)N,0.7755391840534146,3.957274397717356,1.8801999999999999,5
CS[C@H](O)O[C@H]1[C@H](NC(=O)NC[C@H]2CO2)[C@H](C)O[C@@H]1O,0.36054168442513457,4.719015645667589,-1.185799999999999,5
C[C@H]1CCC[C@@H]2CCCOC3=CCC(=O)C4=C3[C@H]2[C@H]1C4,0.665423703202376,4.437677180705501,4.022400000000004,5
C[C@@H]1C[C@H]1CC[C@H](CC[C@H](O)C(=O)O)NNOC(=O)O,0.3722749362455133,4.487330866707203,0.7206999999999999,5
O=C(O)[C@H](O)C[C@@H](CCCC1CC1)Cc1cc(=S)[nH]o1,0.6103227489141801,4.106269700527752,2.9117900000000008,5
O=C(O)CC[C@H]1NN(C[C@@H]2OC2=O)C2=C1CCNC2=O,0.5391936762613988,4.290000609618662,-1.2605999999999977,5
C[C@]12C[C@H]1N[C@@H](NC(=S)CCCO)c1ccccc1O2,0.7400070463358693,4.341601289456876,1.8876999999999993,5
CNC(O)(O)CC[S@@](C)(F)C1=NC[C@@H](OC)CCCN1,0.5490742199739999,4.799593942951995,0.30759999999999993,5
C[C@H](O)C[C@@H]1[C@H]2CCC(OCC(=O)O)C[C@@]23CCC[C@@H]13,0.8125266285306187,4.9395444491876805,2.4435000000000002,5
CC[C@H](C(=O)N[C@H]1CCCS1)N(C[C@H](O)C=O)C(=O)O,0.5830092211551902,4.42311937312759,0.2741,5
O=C(CCCCCO)N1[C@@H]2CNC3=NN[C@@H]4C=C[C@]21[C@@H]34,0.3614780717814426,5.494476272845018,-0.4367999999999985,5
NC[C@H]1Cc2ncccc2[C@H](Nc2ccccc2)[C@H]1O,0.7932673325690923,3.5467086746306844,1.7266999999999995,5
CC(=O)NC(=O)[C@H]1SC[C@H]2C[C@H]2C(=O)[C@@H](O)[C@@H]1CCO,0.6385485376149248,4.736404706179046,-0.6708000000000003,5
O=C1CSC(NC[C@@H]2c3cccnc3C(=O)[C@@H]2NO)=N1,0.669773010872218,4.205201905165221,-0.07210000000000027,5
O=C(O)NCOC1=N[C@@H](O)[C@H](O)[C@@H]2C[C@@]23CC=CC=C13,0.5403432268701742,5.548830355830998,0.21209999999999973,5
CN1N=C[C@H]2C1=c1ccc(O)cc1=CN=C2[C@]12C[C@H]1C2,0.8102683626458417,4.555311448728379,0.6504000000000001,5
CCCc1nc2c(N[C@H]3CCCC[C@H]3O)cccc2o1,0.8956112365444783,3.1750648536504933,3.495700000000002,5
CO[C@H]([C@H]([C@H](O)C[C@H]1CCOC1)[C@]12CC[C@@H]1C2)[C@H](C)O,0.7451298105849862,4.997309348808853,1.5859999999999999,5
CCOc1cc(C(=O)O)cc2nccnc12,0.8487607482738158,2.120237706117562,1.7267,5
C[C@@H]1N[C@@H](C(c2ccno2)N2CC(=O)NC2=O)CN1C,0.726095911519469,4.756584574592792,-0.48289999999999966,5
OC1CCCCC1,0.4863248839438126,1.8182543557548474,1.3114,5
CCON1CC(CCCCO)=C2C(=O)NCN=C21,0.6630861330547083,3.8011385029149922,0.19849999999999945,5
C[C@H](C=COCSC(=O)CCN)NC1=CC=CCC=C1,0.4088765653162914,4.586626963476788,2.4609000000000005,5
CN1CC[C@]2(C=C(OCC#N)C(NC3CC3)=NC2=O)C1,0.8068835936297859,4.502163970197188,0.42307999999999996,5
C[C@H](O)C1=CC(=O)CC=C1N1CC[C@H]2C[C@@H](O)CCC21,0.8004470653810739,4.426352834362188,1.3856,5
Cc1cc(O)cc2c(-c3ccccc3)noc12,0.6889117586534717,2.1470380104119844,3.5088200000000023,5
CNCCNC(=O)[C@@H](O)Nc1cccc2nc(N)[nH]c12,0.3034636956965203,3.3225265586184882,-0.7889999999999995,4
C[C@H](O)C1=C(C(=O)NCCS)CC[C@H]1CO,0.5197657135515582,4.052303844137273,0.1121000000000002,5
O=C1NCCC[C@@H]1C(=C1CCCC=CN1)c1ncn[nH]1,0.7588687523652309,4.135227732021357,1.3291999999999997,5
Cc1nc2c(s1)c(C(=O)[C@H](S)C(F)F)cn2CCCO,0.6351365010280238,3.857798353490283,2.5348200000000007,5
CCC(=O)N(C(=O)N[C@@H](CC)NC[C@H](C)CC)C(C)C,0.6740771476337132,3.8075931539973604,2.714800000000001,5
C[C@H]1CCCN2C(=O)S[C@H](NS(C)(=O)=O)[C@H](CO)[C@@H]12,0.7897476430024185,4.405294288894751,0.4374999999999996,5
CC(C)NC(=O)N(CC(F)(F)F)NCCNCC(N)=O,0.36014120429394353,3.082903961071912,-0.45179999999999887,5
Cc1c(Cl)nc2c(c1-c1ccccc1)O[C@@H](C(O)O)C2,0.6583552073364772,3.4722875476294774,2.3246200000000004,5
CCC(=O)[C@]1(C(=O)Cc2ccc(O)cc2)CCC[C@@H]1C,0.838195204513632,3.3973919382899913,3.2893000000000017,5
COC(=O)[C@H](C)N=NC1=C2N=C(N)ON=C2[C@H](O)[C@@H]1C,0.5514862980767131,5.162255270563488,-0.07679999999999998,5
CC(C)N[C@@H]1Sc2cccc3c2N1[C@@H]1C=CN=NC1=C3,0.9019805472540207,4.839093235613357,3.582900000000002,5
C[C@]1(O)C(=O)NN(C[C@](O)(C[C@H]2O[C@@H]2N)C(=O)O)C1=O,0.25660406522218937,4.884699602300133,-3.4997999999999974,5
CC(C)=C1S[C@@H](CO)O[C@]1(C)[C@H](O)COC1C=CC=C1,0.8127229433153405,5.223285014153232,1.9929,5
OC[C@H]1CON([C@@H](O)[C@@H]2O[C@]3(CCOO3)[C@H](O)[C@@H]2O)C1,0.41264926472155317,6.028316976660207,-2.670699999999997,5
C[C@@]12[C@@H]3N[C@@]31CS[C@@]21C=C(N)CN[C@H]2C(=O)NC(=O)[C@H]21,0.3128520256372343,6.539069708979062,-1.7104999999999972,5
CN[C@H]1S[C@@H]2C(=O)[C@H]3CCC[C@H](C3)[C@H]2[C@@H]1NC[C@@H](C)O,0.7224548379297555,5.61730773446465,0.9915999999999998,5
C[C@@H]1N=C(N(C)C(=O)Nc2ccccc2O)[C@@]2(C)CN12,0.6046265000856006,4.086387391775609,1.6882999999999997,5
CC(C)C1=C2NCC[C@@H]2C=c2c(C(N)=O)cccc2=N1,0.8286577686064451,3.878103481695412,0.6763000000000003,5
CC[C@@H](C)C1=C(C(=O)NN[C@@H](O)[C@@H](C)N)N=C(C)NO1,0.33074965358957265,4.806429048986322,-0.5162999999999995,5
N[C@H](C=C[C@H]1CCC2NNC3CCCC=C3[C@H]21)C(=O)O,0.5766519084092762,4.989105785801179,0.9360000000000002,5
CC1=NON(c2ccccc2F)[C@]12N[C@H]2CCC(=O)O,0.8156222606621886,4.589259010208351,1.4861,5
