smiles,QED,SA,logP,LipinskiCount
C1=Nc2n[nH]c(=C(c3ccccc3)[C@@H]3CCNC3)c2=N1,0.8307170996381514,3.9602042509261812,0.5111999999999999,5
C=C1NC[C@@H]2CC(=O)[C@]34C[C@]23[C@@H]1[C@@H]1C=C(C#N)CC[C@H]14,0.7308297245529279,5.9258145330511836,2.17478,5
CC(=N)C1=C[C@@H]2C[C@@H](c3ccncc3)CCN=C2NN1,0.7189979163606589,4.353160079114684,2.00507,5
O=C1c2ccncc2C2(CCCCC2)CN2CNN[C@H]12,0.7423714433555281,4.355667178429633,1.1731999999999996,5
CC1=C(NC(C)C[C@H]2C(=O)N=CC3=C2[C@@H]3O)CCNC1,0.6991621753697258,5.006435948219165,0.5202,5
C[C@@H](C1=CC=NC(=O)[C@@H]1[C@@H]1CCN1C)c1cccnc1,0.8432835941313886,4.109542180145135,2.0427999999999997,5
C[C@@H]1C=NC[C@](C)(c2c[nH]c(=O)c3c2CCC=C3)CN1,0.8158066225522287,4.830149273586274,1.6544999999999999,5
C#Cc1n[nH]c2c1C(=O)[C@@H]1CCCC[C@H](O1)[C@H]2C1CC1,0.7972478586317049,5.080208856720538,2.4087000000000005,5
CN1C=C[C@H]([C@@H](O)c2ccnc3c2CN2CCN[C@@H]32)C1,0.8258978463997868,4.785230425293816,0.6077000000000004,5
O=C1N[C@H](C2CC2)CNC(c2cccnn2)[C@@H]2CC[C@H]12,0.8440124275333029,4.335900788132556,1.041899999999999,5
CCC=C1C([C@H]2CCN(C)N2)c2ccncc2C1(C)C,0.8381715275365352,4.436462257970311,3.001500000000002,5
COc1cn([C@H]2[C@@H]3CNC=CC3O[C@H]3C[C@]32C)[nH]c1=O,0.8320618146762411,5.325270967987414,0.6365999999999996,5
O=C1C[C@H]1C(=O)N[C@H]1CC[C@@]2(O)C[C@@]12c1ccccc1,0.8036282199000779,4.144158328867683,0.9268000000000001,5
CC1CN[C@H]2C3=C(CCN3)C(Oc3ccccc3)=NN12,0.806404557031478,4.090762434912013,1.2596999999999998,5
c1nnc2c(n1)O[C@H]1CCC3=NN=C4NCC[C@@H]2[C@H]4N31,0.7061549032169726,5.222391937230155,-0.14300000000000046,5
NC[C@H]1CC2N=CN=C(N)N2[C@@H](c2ccc(N)cc2)C1,0.6875685359108593,4.3090433947200335,0.6633000000000007,5
C=C1CNC[C@H]2C=C(C=CCC)O[C@H]3CC[C@@H]4C[C@@]43[C@H]12,0.7769784527693604,5.740408130767725,3.427200000000002,5
C=C1[C@@H]([C@@H]2C=CC(C)=NC2=O)C(=O)N(CCC)C[C@H]1O,0.7800638595479428,4.535734757742975,0.9453999999999998,5
CCC[C@@H]1NC(=O)[C@H]([C@@H]2C[C@@]23CC32CC2)C1=NOCC,0.784293329824822,5.40206138485315,2.4838000000000005,5
CC[C@]1(C)N[C@@H]2CCC3=NC([C@@H]4CCCO4)=CCC1=C32,0.8376424452659466,4.775922467734134,3.124900000000002,5
Cn1[nH]c(=O)c2c1C1C=CN=CN=C1C1=C2CCCC1,0.7694636090184263,4.556381200528302,2.1348000000000003,5
N[C@H]1CC=C2[C@H](NCC3C=NN=C3)CC=NC[C@@]23O[C@@H]13,0.5558093314945433,6.229034439459235,-0.09949999999999876,5
CN[C@H]1C[C@H](C)[C@H]2N=C3N=CC=C[C@H]3C[C@@H]2N(C)C1=O,0.7710985041227661,5.13890433987868,0.8688,5
C[C@@H]1CC2=CC=N[C@@H]([C@@H](OC3CCCC3)N3CCC3)N21,0.7882435697779994,4.620759603012649,2.3660000000000005,5
CCC[C@H]1COC2=NCN[C@@H](C=C3CCOCCN3)[C@H]21,0.8167395588595613,5.045874479603037,1.2706999999999997,5
CC(=O)c1nccc2c1NC[C@@H]1CN[C@@H](C(=O)O)C[C@H]21,0.6932948204783679,4.054688420746638,0.8559999999999999,5
O[C@@]12CC1[C@]2(c1ccnc2ncccc12)n1cccn1,0.7582221391491893,4.109356685240765,1.3344999999999998,5
Cc1ccc(CN2C(=O)NC=Cc3ccccc32)cc1,0.8810149543108194,2.274042320590377,3.695520000000003,5
O=C1N=CN[C@@H]2Cc3ncccc3CCC=C2C12CC2,0.7292795576959112,4.504922202482144,1.8035999999999999,5
CC[C@H]1C=C2Oc3cc(C)nc4c3[C@H]2N(C[C@@H]4C)C1=O,0.7876373785238713,4.6499864976697145,2.692920000000001,5
Cc1ccnnc1C1CCN(C)C(=O)N2C[C@H]3C[C@H]3C12,0.7807028245766461,4.358694505848597,1.64442,5
CC(C)[C@@H](C)NCC1=N[C@H](C)N2C(=N1)C(C)(C)C[C@H]2C,0.8586805011871674,4.657379121555264,2.897500000000001,5
CC1=C[C@H]2C[C@@]2(C(C)C)O[C@H]2C=C(C(=O)O)C=NC[C@H]12,0.7874934474464322,5.0495246125839675,2.4578000000000007,5
C=C1c2cc(NC(C)=O)ccc2[C@]23CCCC[C@@]24O[C@]143,0.7946670405267744,5.07102929364377,3.0050000000000017,5
CC=C1S[C@@H]2N=NC=C2[C@H]2c3nncnc3[C@H]2[C@H]1OC,0.7926561443435589,5.605194422084811,2.3938000000000006,5
Cc1n[nH]c([C@H]2C3CCNC[C@@H]3O[C@]34C[C@H]3CCN24)n1,0.7848377615810291,5.605558407259205,0.5844200000000002,5
C[C@@H]1C[C@H]2C([C@@H]3N[C@H]4CNCC[C@H]43)CN(C)C(=O)N2C1,0.726497564612307,4.8638847414840525,0.32830000000000226,5
O=[N+]([O-])C1=C[C@@H]2C[C@H]3[C@@H](CCN=C4NCCO[C@@H]43)C2=N1,0.5608038929720529,5.330851981766509,0.6019999999999999,5
c1cncc(O[C@H]2Cc3nnnn3-c3ccccc32)c1,0.7056778917148864,3.2191973278492583,1.7335,5
CCCO[C@@H]1C(=O)NC=C[C@@H]1c1cccc(C(C)C)c1,0.8933006514746845,3.6020287414867944,3.332300000000002,5
NC1=N[C@H]2C(CN1)[C@@H]1C=CNC(=O)[C@H]1[C@]13C[C@H]1CC[C@H]23,0.5889718446850668,5.891711898697519,0.1949000000000008,5
CC[C@H](Cc1ccccc1)[C@H]1NCC(C)=CC1C(=O)O,0.8110399274542766,3.8497628712960896,2.874200000000002,5
CC1=NC2=NC[C@@H]3C[C@@H]3[C@H]2C(NC2=NNC(=O)C2C)=C1,0.7352742636200632,5.353902603014589,0.6781999999999999,5
C[C@H]1C(=O)NC=NC(=C2CCCNN2)[C@H]1n1cccn1,0.6883875357671411,4.682552917310971,0.3180000000000001,5
C[C@H](CC(=O)C(=N)N)c1ccccc1OCC(C)(C)O,0.5234282673423865,3.174754134815876,1.8349699999999998,5
C=C(Cc1cccnc1)c1ncccc1NC(=O)NC,0.8948348754584855,2.5177319897234227,2.4838000000000005,5
CC(C)[C@@H]1NCC[C@H]2N=C3N=CC=C3[C@@H]2C2=C1NNC2,0.6601375823440542,5.267043157389306,0.7738999999999998,5
CN1CCC([C@]23CCC[C@H]2[C@@H]3c2ccc(Cl)nc2)CN1,0.8489787109412298,4.5323705494057664,3.075000000000001,5
COc1cc2c3c(c1)[C@@]1(C)CC[C@H](C[C@@H]1C)[C@@H]3N=CN2,0.8393982507912339,5.180597619670964,3.8976000000000033,5
CC[C@@H](C)C1=N[C@@H]2C(=NCO[C@@H]3[C@]24CCCC[C@]34C)N1,0.841981943290902,5.740731123927016,2.7379000000000007,5
CCC[C@@H](CC)NC(=O)[C@@H]1CNc2cc(OC)cnc21,0.8371824068988591,3.5852031920362446,2.2942,5
CCc1cncc([C@]23N4CCN=CC42C32CCCC2)c1,0.7703863358750989,5.3503690982631165,2.552100000000001,5
CCN1C2=C(NCC3N[C@@H](Cl)CC=CN[C@H]23)C(=O)[C@H]1C,0.48575121974583,5.423186900296255,0.4930000000000004,5
C=CN1C(OC)=N[C@@H](C(C)(C)C)C1C[C@@H]1CNNN1C,0.8063540611366937,5.373539885948103,0.9444999999999999,5
C=C(CCCCN)[C@@H]1C(=O)NC[C@H]1c1cc(N)ncn1,0.5196099616256086,4.012591928299982,0.5736000000000007,5
Cc1cccc(CC23O[C@H]2C=NC(=O)C3CC(C)C)c1,0.7900609607566497,4.180977706460924,2.9484200000000014,5
CN1CNC[C@@H]2[C@H]3C[C@@]3(C)[C@@H](O)C[C@H]2c2nccnc21,0.7378221611471071,4.735011858675673,0.9641,5
CC[C@@H]1Cc2cc(N)ccc2C1[C@H](C=O)c1cc[nH]c1,0.660290640929313,4.216803718606673,3.2455000000000016,5
CCOC1=CC(C)O[C@@]23NC(C)[C@@H]4CNC(C)(C)[C@]42[C@H]13,0.8054896871063313,6.265237336351689,1.6276999999999995,5
CN(C1CCCC1)C1C2=NC=NC2=NN[C@@H]1C(C)(F)F,0.856026087222366,4.635668851376904,1.6528000000000003,5
C=C1CNCCN2[C@@H]3C1=NC=CN3[C@@H]1CCNCC[C@@H]12,0.6586125894124034,4.858744883775135,0.1359000000000008,5
C[C@H]1C[C@H]2[C@H]3c4cnccc4NN[C@@H]3C[C@]3(C)[C@H]2N3C1,0.7071516946428124,5.2302515333484525,1.9664999999999997,5
CC[C@@H]1C[C@H](C)OC[C@@H]2ON=C(c3cnc(C)[nH]3)[C@H]2O1,0.8958616992714103,4.538215963338476,1.79362,5
Nc1ccn([C@@H]2c3cccnc3C[C@@H]3C[C@H]4C[C@H]4N32)n1,0.8487657509090556,4.484464354198285,1.4261,5
CCC(=O)CN=C[C@@H]([C@H]1CC1(C)C)N1CCCC[C@@H]1C,0.6981778319256893,4.396239885948104,3.325400000000002,5
C[C@H]1[C@@H]2C(=O)c3ncnc(-c4ccc(C=N)nc4)c3[C@H]12,0.8420595520485414,4.395552706460925,2.08207,5
C=C1CCC2=C3[C@H]1[C@@H]1CCC=NC(=O)[C@]1(C)N3CC=N2,0.6335282037996406,5.266497645732179,2.3303000000000003,5
CC(=O)[C@H]1CN(C(=O)N2CCNCC2)c2cccnc21,0.814173746571828,3.3033046962703096,0.5993999999999997,5
CC(C)OC1C(=O)N=CN=C1NCc1ccc(O)cc1,0.8657163838148609,3.4570543058712353,1.2424,5
CC(=O)NC(Cc1cncnc1)[C@H]1CCCN(C)C1=O,0.8630584883773608,3.52940813709119,0.3922000000000003,5
CC[C@@H]1[C@H]2CC(C)(C)N3C=CO[C@H]3C2=C(C)C(=O)N1C,0.7373948701039266,4.975839885948104,2.4815000000000005,5
CC1=N[C@H](Cc2ccccc2)[C@@H]2NC[C@]3(O)C[C@]23CN1,0.7424545596675081,5.130549217142101,0.7122999999999998,5
CCc1cc2c3c(c(=O)n(C)c2cn1)C=CN(C)C=C3,0.7959313136670205,3.358020190995833,2.3827000000000007,5
C=C(C1=CCC(=O)N=C1)N1CCC[C@H]1c1ccccc1,0.8408341738770103,3.3793387602100005,3.264700000000002,5
Cc1nc(-c2ncncc2N[C@@H]2C[C@@H]2C)cn1C(C)C,0.9282431096542475,3.8630557145137674,3.0497200000000015,5
CC(C)Cn1oc2cccc-2c1[C@H]1N=CCN=C2O[C@@H]21,0.8059144934434441,4.762476259486037,2.7647000000000013,5
CC1(C)[C@H](O)c2c([nH]cnc2=O)[C@@H]1Nc1cccnc1,0.768210773179644,3.902156488739542,1.3912999999999998,5
C=C1[C@@H](C)NN(C(=O)[C@@H]2C=CC(=O)N=C2)[C@]12CCNC2,0.6491397667654937,5.620952480676986,-0.20659999999999923,5
CC1[C@@H]2[C@@H]1CNC[C@@H]2[C@@]12C[C@@H]1N=C1NC(N)=NC(=O)[C@H]12,0.5900511850960477,5.657770757137367,-0.6805999999999974,5
CO[C@@H]1CN([C@@H]2C(N=O)=NC=C[C@H]2OC(C)C)CCO1,0.7235284726632817,4.788040069098287,1.1455,5
CCN(c1c2c(n3c(=O)[nH][nH]c13)CCCC2)C1CCC1,0.9013360267061256,3.344524702274029,2.2133000000000003,5
CC(C)CC(NC1=NCC(C)(C)C1)=C1N=CC=NC1=O,0.8026809253299318,3.9727834876991297,2.3438999999999997,5
